timestamp,model,class,confidence,x1,y1,x2,y2
2026-01-07 14:37:29,Gun-Detector,person,0.507,0,0,315,479
2026-01-07 14:37:29,Gun-Detector,person,0.574,0,0,315,479
2026-01-07 14:37:30,Gun-Detector,person,0.548,0,0,350,479
2026-01-07 14:37:30,Gun-Detector,person,0.504,315,131,639,479
2026-01-07 14:37:30,Gun-Detector,person,0.514,328,129,639,479
2026-01-07 14:37:30,Gun-Detector,person,0.739,331,132,639,479
2026-01-07 14:37:31,Gun-Detector,person,0.585,320,129,639,478
2026-01-07 14:37:31,Gun-Detector,person,0.743,330,132,639,480
2026-01-07 14:37:31,Gun-Detector,person,0.789,324,140,639,479
2026-01-07 14:37:31,Gun-Detector,person,0.581,321,132,639,479
2026-01-07 14:37:32,Gun-Detector,person,0.743,318,126,639,479
2026-01-07 14:37:32,Gun-Detector,person,0.703,320,136,639,479
2026-01-07 14:37:32,Gun-Detector,person,0.634,320,132,639,479
2026-01-07 14:37:32,Gun-Detector,person,0.822,320,139,639,479
2026-01-07 14:37:32,Gun-Detector,person,0.614,321,133,639,479
2026-01-07 14:37:33,Gun-Detector,person,0.547,344,135,639,479
2026-01-07 14:37:33,Gun-Detector,person,0.748,324,138,639,479
2026-01-07 14:37:34,Gun-Detector,person,0.758,315,137,639,479
2026-01-07 14:37:34,Gun-Detector,person,0.518,317,132,639,479
2026-01-07 14:37:35,Gun-Detector,person,0.813,312,139,639,479
2026-01-07 14:37:35,Gun-Detector,person,0.742,315,136,639,479
2026-01-07 14:37:35,Gun-Detector,person,0.670,311,125,639,479
2026-01-07 14:37:35,Gun-Detector,person,0.708,349,135,639,479
2026-01-07 14:37:36,Gun-Detector,person,0.624,312,141,639,479
2026-01-07 14:37:36,Gun-Detector,person,0.720,351,139,639,479
2026-01-07 14:37:36,Gun-Detector,person,0.792,320,142,639,479
2026-01-07 14:37:36,Gun-Detector,person,0.568,315,136,639,479
2026-01-07 14:37:36,Gun-Detector,person,0.735,312,130,639,479
2026-01-07 14:37:37,Gun-Detector,person,0.735,313,140,639,479
2026-01-07 14:37:37,Gun-Detector,person,0.798,320,139,639,479
2026-01-07 14:37:37,Gun-Detector,person,0.715,317,140,639,479
2026-01-07 14:37:38,Gun-Detector,person,0.526,343,133,639,479
2026-01-07 14:37:38,Gun-Detector,person,0.854,315,138,639,479
2026-01-07 14:37:38,Gun-Detector,person,0.745,319,139,639,479
2026-01-07 14:37:39,Gun-Detector,person,0.746,316,139,639,479
